UnityMillis	ArduinoMillis	EDA	IBI	Distance
10809	8481	-164	59	17
10826	8497	-164	59	17
10842	8511	-164	59	17
10859	8526	-164	59	17
10875	8542	-164	59	17
10892	8556	-164	58	17
10921	8571	-164	58	17
10921	8587	-164	58	17
10941	8601	-164	58	17
10957	8616	-164	58	17
10974	8632	-163	58	17
10974	8646	-163	57	17
10991	8662	-163	57	17
11009	8676	-164	57	17
11026	8691	-164	57	17
11043	8707	-164	57	18
11073	8721	-164	57	18
11073	8736	-164	56	18
11093	8752	-164	56	18
11110	8766	-164	55	18
11110	8781	-165	55	19
11127	8796	-165	55	19
11143	8811	-165	54	19
11160	8826	-165	54	19
11177	8841	-165	54	19
11193	8856	-165	54	19
11225	8871	-166	54	19
11225	8886	-166	54	19
11242	8901	-166	54	19
11259	8916	-166	53	19
11275	8931	-166	53	19
11293	8946	-167	53	19
11293	8961	-167	53	20
11310	8976	-167	53	20
11327	8991	-167	53	20
11343	9006	-167	52	19
11361	9021	-167	52	19
11409	9036	-167	52	20
11409	9051	-168	51	20
11409	9066	-168	51	20
11426	9081	-169	50	20
11426	9096	-169	50	21
11442	9111	-170	49	21
11461	9125	-170	49	21
11478	9141	-170	49	21
11494	9156	-171	48	21
11511	9170	-171	48	21
11528	9186	-171	48	21
11557	9201	-171	48	21
11557	9216	-171	48	21
11577	9231	-170	48	21
11577	9246	-170	48	21
11594	9261	-170	48	20
11614	9276	-170	48	20
11645	9290	-170	48	20
11645	9306	-169	48	20
11662	9321	-169	48	20
11679	9335	-169	48	20
11709	9351	-168	48	19
11709	9366	-168	49	19
11729	9380	-167	49	19
11729	9396	-167	49	19
11746	9411	-166	50	18
11763	9425	-166	50	18
11779	9441	-165	50	18
11797	9455	-165	51	17
11814	9470	-165	51	17
11830	9486	-165	52	17
11830	9500	-165	52	16
11861	9516	-165	53	16
11861	9531	-164	53	15
11882	9545	-164	54	14
11913	9561	-164	54	14
11914	9576	-164	55	13
11930	9590	-163	55	12
11947	9606	-164	55	11
11964	9620	-164	55	10
11964	9635	-164	56	10
11981	9651	-164	56	10
12009	9665	-164	56	10
12009	9680	-164	56	10
12029	9696	-163	56	9
12046	9710	-163	56	9
12062	9725	-163	56	9
12098	9741	-163	56	9
12098	9755	-163	56	9
12129	9771	-163	56	9
12129	9785	-163	56	9
12146	9800	-163	56	10
12146	9816	-163	56	10
12177	9830	-163	56	10
12177	9845	-163	56	10
12197	9861	-163	56	10
12214	9875	-163	56	10
12230	9890	-163	55	10
12247	9906	-163	55	10
12265	9920	-163	55	10
12282	9935	-164	55	10
12282	9950	-164	55	10
12298	9965	-165	55	10
12329	9980	-166	55	11
12329	9995	-167	55	11
12349	10010	-168	55	12
12366	10025	-169	55	12
12383	10040	-171	55	13
12399	10055	-172	56	13
12416	10071	-173	56	14
12416	10085	-174	56	14
12433	10100	-175	56	15
12450	10115	-175	56	15
12481	10130	-176	56	15
12481	10145	-176	56	16
12502	10160	-176	56	16
12533	10175	-176	56	16
12533	10190	-176	56	16
12550	10205	-176	56	16
12550	10220	-176	56	16
12567	10235	-176	56	16
12583	10250	-176	56	16
12600	10265	-175	56	15
12617	10279	-175	56	15
12649	10295	-175	56	15
12649	10310	-175	56	15
12666	10324	-175	56	15
12683	10340	-175	56	15
12699	10355	-175	56	15
12717	10370	-175	56	15
12717	10385	-175	56	15
12734	10400	-175	56	16
